corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid
00149345,조흥,20220310000270,2021,별도,OK,HEADING,8,6304,365,10557367000.0,7809530000.0,2747837000.0,1759060000.0,191487000.0,150551000.0,40936000.0,229381000.0,-105593000.0,,,,1799996000.0,500000000.0,,-909902000.0,893722000.0,,,3.15,,,4.0,,,9.4631
00149354,종근당홀딩스,20220317001328,2021,연결,부분(2/7),HEADING,2,2148,323,32815496000.0,30530994000.0,2284502000.0,,,,,,,,,,,,,,,,,,,,,,,
00149451,동양레저,20220331000040,2021,연결,부분(0/7),KEYWORD,1,4257,547,,,,,,,,,,,,,,,,,,,,,,,,,,
00149594,한국캐피탈,20220322000617,2021,별도,OK,HEADING,8,6445,370,10424427000.0,10125426000.0,299001000.0,1839055000.0,250671000.0,222126000.0,28545000.0,914350000.0,703529000.0,1263525000.0,-559996000.0,-559996000.0,1867600000.0,,,-712482000.0,799696000.0,,,3.283,,,3.5,,,8.06
00149646,기업은행,20220316001255,2021,연결,OK,HEADING,9,6505,400,1190683000000.0,1285156000000.0,-94473000000.0,137209000000.0,37043000000.0,37218000000.0,-175000000.0,59729000000.0,-126697000000.0,-71368000000.0,685000000.0,-55014000000.0,225598000000.0,108663000000.0,27160000000.0,-141829000000.0,172830000000.0,2.68,3.72,3.2,1.8,3.92,2.86,,,14.27
00149770,중앙에너비스,20220331000659,2021,연결,OK,HEADING,6,4482,349,1844088000.0,2196113000.0,-352025000.0,192790000.0,46410000.0,52493000.0,-6083000.0,96016000.0,74119000.0,,,,192892000.0,,,,,,,3.67,,,1.0,,,
00149804,대유에이텍,20220324000531,2021,연결,OK,HEADING,9,6594,390,56172676000.0,28364029000.0,27808647000.0,5481956000.0,1405582000.0,784568000.0,621014000.0,6896019000.0,2921936000.0,-1841760000.0,-52488000.0,4816184000.0,6102970000.0,5113000000.0,,-3388920000.0,3792462000.0,2.62,3.65,3.135,3.5,4.7,4.1,,,
00149813,중앙일보,20220331003247,2021,연결,부분(2/7),HEADING,39,18175,322,,36380613000.0,,,,,,4132421000.0,,,,,,,491094000.0,,,,,,,,,,,
00149947,JW중외제약,20220321001347,2021,연결,OK,HEADING,17,6247,373,63291376000.0,40889058000.0,22402318000.0,7475052000.0,1746390000.0,886803000.0,859587000.0,5258221000.0,293357000.0,-5016413000.0,,2383770000.0,8334639000.0,,,-3858101000.0,4358396000.0,,,3.66,,,4.28,,,6.74
00150244,하이트진로,20220317000772,2021,연결,OK,HEADING,10,6391,402,458761029779.0,334888983889.0,123872045890.0,35167967945.0,11342705437.0,7243224424.0,4099481013.0,18087464072.0,4843212175.0,18206469847.0,0.0,-13363257672.0,39267448958.0,32866165710.0,762819871.0,-32578060118.0,36267304593.0,0.47,3.32,1.895,3.09,3.65,3.37,5.24,11.0,8.12
00150439,진양산업,20220308000794,2021,연결,OK,KEYWORD,11,8869,355,2793725730.0,2666746125.0,126979605.0,277511718.0,24853105.0,31930650.0,-7077545.0,51902438.0,416540012.0,,,,270434173.0,43082415.0,,,,,,2.85,,,2.95,,,12.64
00150536,진양제약,20220315001193,2021,별도,OK,HEADING,13,5527,364,4672463000.0,4917399000.0,-244936000.0,658975000.0,115396000.0,41690000.0,73706000.0,420671000.0,169172000.0,-168462000.0,,337634000.0,,300000000.0,,-294249600.0,345882320.0,,,3.41,,,3.0,,,8.34
00151128,모토닉,20220310000288,2021,연결,OK,HEADING,15,7122,366,12433386000.0,11764519000.0,668867000.0,1190375000.0,309370000.0,292986000.0,16384000.0,635485000.0,801428000.0,376972000.0,115220000.0,309236000.0,1206760000.0,,,-734934000.0,835568000.0,,,3.52,,,2.89,,,
00151298,DSR제강,20220321000461,2021,별도,OK,HEADING,10,7689,366,9847817000.0,9746453000.0,101364000.0,971692000.0,157305000.0,119330000.0,37975000.0,391658000.0,417007000.0,-114779000.0,0.0,531786000.0,1009667000.0,,,-558074000.0,638125000.0,,,1.9,,,3.0,,,5.97
00151368,인터지스,20220321001232,2021,연결,OK,HEADING,15,5956,388,29274914000.0,28410207000.0,864707000.0,2772645000.0,526818000.0,408069000.0,118749000.0,1962880000.0,-1286195000.0,-2718441000.0,,1432236000.0,3299463000.0,2629000000.0,,-1669644000.0,1856443000.0,2.52,2.62,2.57,2.42,2.5,2.46,,,6.14
00151447,천지산업,20220331002165,2021,연결,부분(3/7),HEADING,2,2955,326,4555833910.0,2668677500.0,1887156410.0,,,,,338790240.0,,,,,,,,,,,,,,,,,,
00151605,THE CUBE&,20220322000003,2021,연결,부분(3/7),KEYWORD,7,7479,336,,,,212280000.0,35393000.0,9191000.0,26202000.0,1545076000.0,57168000.0,,,,323325000.0,,196560000.0,,,,,,,,,,,
00152039,SG글로벌,20220315000715,2021,연결,OK,HEADING,17,7062,366,3638602000.0,2149308000.0,1489294000.0,573617000.0,104846000.0,68013000.0,36833000.0,628602000.0,890507000.0,735819000.0,0.0,154688000.0,622017000.0,,44202000.0,-242788000.0,272076000.0,,,3.47,,,6.21,,,
00152127,심텍홀딩스,20220321001402,2021,연결,OK,HEADING,15,6513,382,105686056000.0,46022201000.0,59663855000.0,13299096000.0,1842042000.0,527134000.0,1314908000.0,4923123000.0,3515032000.0,3926575000.0,13519000.0,-7465126000.0,16290985000.0,6408247000.0,,-9510431000.0,9408792000.0,,,2.78,,,3.0,,,6.3
00152385,에이프로젠,20220331001224,2021,연결,OK,HEADING,18,6277,372,11937067969.0,6143828681.0,5792271488.0,1932610006.0,172497183.0,137759460.0,34737723.0,1628236569.0,1233592024.0,,,,1967347729.0,,,-551332708.0,613174964.0,2.3,2.74,2.52,1.98,5.88,3.93,,,
00152437,케이프,20220317001076,2021,연결,부분(3/7),HEADING,9,7515,337,1384766000.0,,1384766000.0,197232000.0,10158000.0,,10158000.0,,40681000.0,,,40681000.0,247390000.0,,,,,,,,,,,,,
00152455,현대케피코,20220331001920,2021,연결,OK,HEADING,13,6738,379,100411935000.0,119057349000.0,-18645414000.0,13650919000.0,2659010000.0,2802591000.0,-143581000.0,11199699000.0,-5448679000.0,-7403998000.0,0.0,885620000.0,13507338000.0,8962000000.0,,-15927672000.0,15833377000.0,,,3.12,,,4.24,,,14.88
00152686,코리아써키트,20220318000919,2021,연결,OK,HEADING,17,7734,371,40357207000.0,15876434000.0,24480773000.0,7661980000.0,759014000.0,271109000.0,487905000.0,5199390000.0,3888700000.0,1297456000.0,0.0,2591244000.0,8420994000.0,,,-3862348000.0,4498503000.0,,,2.47,,,4.71,,,
00152729,광전자,20220321000459,2021,연결,부분(2/7),HEADING,3,2206,318,,,,,,,,38896232000.0,,,,,,,,,,,,,,,,,,6.55
00152783,코메론,20220321001404,2021,연결,OK,HEADING,8,5455,366,3202913000.0,4647233000.0,-1444320000.0,692016000.0,143855000.0,145256000.0,-1401000.0,5587583000.0,-70951000.0,-402797000.0,,331846000.0,690615000.0,,141242000.0,291357000.0,296288000.0,,,2.9,,,1.17,,,
00152923,코오롱글로텍,20220330000832,2021,연결,OK,KEYWORD,12,12107,387,53887895000.0,51541590000.0,2346305000.0,6575853000.0,1012538000.0,1023765000.0,-11227000.0,2975376000.0,179324000.0,2505005000.0,0.0,-2083957000.0,6881957000.0,,317331000.0,-9156311000.0,9093966000.0,2.46,3.04,2.75,4.78,5.92,5.35,,,
00152932,하나캐피탈,20220317000467,2021,연결,OK,HEADING,21,7858,383,12626355000.0,11469685000.0,1156670000.0,2124689000.0,236166000.0,104302000.0,131864000.0,2058556000.0,110882000.0,-612322000.0,486270000.0,236934000.0,2316085000.0,927000000.0,59532000.0,-704740000.0,780436000.0,,,2.4,2.16,7.05,4.605,,,6.04
00153126,크라운해태홀딩스,20220518000298,2021,연결,OK,HEADING,6,5729,394,127746036000.0,41201855000.0,86544181000.0,15505526000.0,2862124000.0,825943000.0,2036181000.0,12095505000.0,88741000.0,-4647377000.0,,4736118000.0,17541707000.0,3497000000.0,2783582000.0,-7342612000.0,8400223000.0,2.86,3.38,3.12,1.5,6.78,4.14,,,7.42
00153339,태경산업,20220317000620,2021,연결,OK,HEADING,9,5905,391,44794559000.0,43546973000.0,1161407000.0,4575575000.0,885392000.0,737831000.0,147561000.0,4571415000.0,824494000.0,-1216750000.0,0.0,2041244000.0,4723136000.0,,,-2114969000.0,2324033000.0,2.48,3.49,2.985,2.7,5.5,4.1,4.74,10.25,7.495
00153375,태광,20220322000269,2021,연결,부분(0/7),HEADING,1,1787,436,,,,,,,,,,,,,,,,,,,,,,,,,,
00153418,티케이지태광,20220419000090,2021,연결,OK,HEADING,24,15105,380,105367000000.0,46812000000.0,58555000000.0,14061000000.0,2075000000.0,825000000.0,1250000000.0,8208000000.0,7602000000.0,7601000000.0,,,15099000000.0,,,-1295000000.0,2814000000.0,0.51,9.35,4.93,3.68,10.6,7.14,,,
00153524,태림포장,20220317001089,2021,연결,OK,HEADING,10,6526,384,29020174000.0,21230228000.0,7789946000.0,4402880000.0,581851000.0,458247000.0,123604000.0,2950325000.0,2285707000.0,-591389000.0,105316000.0,2507738000.0,4610414000.0,,,-1676926000.0,1839240000.0,3.05,3.36,3.205,,,,6.29,8.66,7.475
00153755,태양금속공업,20220315000922,2021,연결,OK,HEADING,12,6213,364,39981789026.0,2117706749.0,37731115677.0,5911111651.0,,,,2366091197.0,4509999401.0,2482735405.0,2129100260.0,,5802231609.0,,,-3040951920.0,3513028784.0,,,3.55,,,5.08,,,10.39
00154055,태원물산,20220317000490,2021,별도,OK,KEYWORD,9,9945,358,2312168000.0,5076000.0,2307092000.0,210555000.0,26855000.0,,26855000.0,201928000.0,1232000.0,-23242000.0,,24474000.0,238642000.0,,,-97029000.0,112299000.0,,,2.94,,,3.61,,,
00154329,TP,20220322000869,2021,연결,OK,HEADING,5,5693,381,34252637000.0,15497011000.0,18755626000.0,5296957000.0,715760000.0,357877000.0,357883000.0,4561618000.0,2284219000.0,1675831000.0,,608388000.0,5654840000.0,,,-2669818000.0,3113651000.0,2.87,2.98,2.925,2.2,3.0,2.6,,,
00154462,아모레퍼시픽홀딩스,20220316000873,2021,연결,OK,HEADING,8,5500,372,444602000000.0,550136000000.0,-105534000000.0,35801000000.0,10818000000.0,15052000000.0,-4234000000.0,81260000000.0,68584000000.0,41406000000.0,718000000.0,26460000000.0,46619000000.0,52137000000.0,532000000.0,-29062447000.0,32637988000.0,3.34,4.05,3.695,,,4.0,,,
00155151,피에이치에이,20220321000519,2021,연결,OK,HEADING,16,6237,366,46896827000.0,50093522000.0,-3196695000.0,5171697000.0,1074264000.0,931049000.0,143215000.0,2441111000.0,-1879414000.0,,,,5360198000.0,,13865000.0,-4257842000.0,5157841000.0,,,3.03,,,3.23,,,
00155212,포스코DX,20220504000292,2021,연결,OK,HEADING,9,6091,380,142989506000.0,136222046000.0,6767460000.0,14052558000.0,3462653000.0,3098088000.0,364565000.0,20395831000.0,12119448000.0,8342517000.0,0.0,3776431000.0,14369680000.0,,3389261000.0,-10108667000.0,11175784000.0,,,2.85,,,4.05,,,7.89
00155258,포스코스틸리온,20220311000529,2021,연결,OK,HEADING,4,3475,351,32336846000.0,35832911000.0,-3496065000.0,2720116000.0,755344000.0,,,2631867000.0,2347441000.0,151038000.0,-1590000.0,-2496889000.0,,,361382000.0,,,,,,,,,,,
00155276,포스코퓨처엠,20220311001089,2021,연결,OK,HEADING,16,7302,398,82049893000.0,92219168000.0,-10169275000.0,12053546000.0,2511927000.0,2862055000.0,-350128000.0,8716984000.0,-4410868000.0,10773173000.0,-498061000.0,-5686004000.0,14165473000.0,9298000000.0,2279000000.0,-73029021000.0,91577128000.0,2.62,3.67,3.145,3.64,4.05,3.845,,,12.13
00155355,풀무원,20220322001067,2021,연결,OK,KEYWORD,11,12964,380,187115387000.0,159359986000.0,27755401000.0,27892571000.0,2781214000.0,2281820000.0,499394000.0,18406845000.0,-4668252000.0,9064272000.0,,-4396126000.0,,,,-12545127000.0,12433087000.0,2.3,2.5,2.4,2.97,6.05,4.51,,,
00155373,풍강,20211112001153,2021,연결,OK,HEADING,6,4744,364,8618081000.0,5006053000.0,3612028000.0,1056931000.0,235471000.0,125794000.0,109677000.0,968706000.0,-155147000.0,630272000.0,,-475125000.0,1166608000.0,,,-586386000.0,579806000.0,,,2.95,,,3.13,,,
00155452,풍국주정,20220321001462,2021,연결,OK,HEADING,12,6301,365,7840310239.0,7366422368.0,473887871.0,825778831.0,152370436.0,187557712.0,-35187276.0,689482910.0,-217694333.0,-293983834.0,0.0,76289501.0,790591555.0,,,-401622841.0,453675982.0,3.151,3.527,3.339,,,,,,
00155531,풍산홀딩스,20220317001273,2021,연결,OK,KEYWORD,12,14238,385,53711000000.0,21646000000.0,32065000000.0,3418000000.0,408000000.0,187000000.0,221000000.0,6201000000.0,2694000000.0,-1228000000.0,216000000.0,3706000000.0,,,1103000000.0,-1569000000.0,1740000000.0,1.8,2.4,2.1,2.0,5.0,3.5,,,
00155586,HLB이노베이션,20211112001077,2021,연결,OK,KEYWORD,11,11834,380,4537795000.0,500234000.0,4037561000.0,338159000.0,103850000.0,11724000.0,92126000.0,185766000.0,58326000.0,-21381000.0,0.0,79707000.0,430284000.0,91000000.0,,-522996000.0,518355000.0,2.56,5.0,3.78,3.5,4.3,3.9,,,5.12
00155638,피에스텍,20220329001172,2021,연결,OK,HEADING,12,4796,355,3009966000.0,3125695000.0,-115729000.0,481643000.0,77805000.0,76631000.0,1174000.0,425131000.0,-91005000.0,-108409000.0,,17404000.0,482817000.0,,,,,,,3.28,,,4.0,,,
00155692,우리엔터프라이즈,20220322000394,2021,연결,OK,HEADING,30,22141,365,16939470865.0,13289012729.0,3650458136.0,2840063594.0,176041422.0,239430369.0,-63388947.0,1923401189.0,37856084.0,,,,2776674647.0,,,,,2.1,2.26,2.18,3.68,3.94,3.81,,,
00155735,피제이전자,20220318001110,2021,별도,부분(0/7),HEADING,6,5160,317,,,,,,,,,,,,,936935066.0,,936935066.0,,,,,,,,,,,
00155948,로젠,20220323001346,2021,연결,OK,HEADING,10,6189,375,23386030000.0,21267782000.0,2118248000.0,2545100000.0,261909000.0,304814000.0,-42905000.0,859160000.0,209588000.0,,,,2502195000.0,,166866000.0,1817489000.0,1797015000.0,2.9,3.34,3.12,3.06,5.6,4.33,,,
00156354,지엠비코리아,20220323000588,2021,연결,OK,HEADING,4,4515,358,69278782000.0,53880105000.0,15398677000.0,7096795000.0,1345965000.0,1029311000.0,316654000.0,3388588000.0,6178542000.0,3366413000.0,,3261720000.0,7413449000.0,,,,,,,,,,,,,
00156442,한국가구,20220314001201,2021,연결,OK,HEADING,12,5895,367,6742736000.0,6474968000.0,267768000.0,691190000.0,65118000.0,146817000.0,-81699000.0,332772000.0,179687000.0,,,,609491000.0,,,-289269000.0,282356000.0,2.82,2.98,2.9,3.7,4.7,4.2,,,
00156488,휴스틸,20220323001079,2021,연결,OK,HEADING,12,8675,376,28824672000.0,27647106000.0,1177566000.0,2594526000.0,619743000.0,522129000.0,97614000.0,1004375000.0,747076000.0,1877436000.0,0.0,-1130360000.0,2669315000.0,,238208000.0,-2549662000.0,2957866000.0,,,2.63,,,3.57,,,9.8
00156691,한국공항,20220315001111,2021,연결,OK,KEYWORD,10,10925,376,154115685000.0,127726938000.0,26388747000.0,12679669000.0,2738794000.0,2148451000.0,590343000.0,16457224000.0,-13127328000.0,,,,13270012000.0,,,-10301315000.0,11634275000.0,2.41,2.48,2.445,2.84,3.0,2.92,,,
00156859,다올투자증권,20220316000897,2021,연결,부분(4/7),HEADING,2,2496,337,9006000000.0,8208000000.0,798000000.0,498000000.0,28000000.0,18000000.0,10000000.0,,,,,,508000000.0,,,,,,,,,,,,,
00156895,아주IB투자,20220317001133,2021,연결,OK,HEADING,21,6527,366,1793640000.0,1759483000.0,34157000.0,436921000.0,51360000.0,50798000.0,562000.0,407976000.0,180892000.0,102199000.0,,78693000.0,437483000.0,,158862000.0,-161417000.0,187652000.0,,,3.55,,,5.99,,,10.84
00156910,SBI인베스트먼트,20220322000302,2021,연결,OK,HEADING,5,5312,356,3123543000.0,781231000.0,2342312000.0,612077000.0,66156000.0,18944000.0,47212000.0,552351000.0,1015596000.0,808201000.0,,207395000.0,659289000.0,,,,,,,2.66,,,6.69,,,
00156956,한국기업평가,20220323000431,2021,연결,부분(0/7),KEYWORD,1,1963,311,,,,,,,,,,,,,,,,,,,,,,,,,,
00157070,한국단자공업,20220317000875,2021,연결,OK,HEADING,7,5138,387,58839056000.0,7606346000.0,51232710000.0,10299964000.0,1253480000.0,146944000.0,1106536000.0,5937458000.0,108076000.0,-2020172000.0,355057000.0,1873191000.0,11553444000.0,1689000000.0,,-4448592000.0,5142424000.0,2.93,3.1,3.015,,,2.0,,,9.27
00157104,대동전자,20210617000340,2021,연결,OK,HEADING,9,5811,364,2742810000.0,2449388000.0,293422000.0,440766000.0,59253000.0,43944000.0,15309000.0,181815000.0,-236864000.0,86658000.0,,150206000.0,456074000.0,,,-226367000.0,260717000.0,,,2.24,,,4.82,,,9.72
00157399,한솔테크닉스,20220315001175,2021,연결,OK,HEADING,11,6065,370,36674070000.0,3919691000.0,32754379000.0,3754163000.0,570038000.0,64585000.0,505453000.0,3078970000.0,1487423000.0,-1485159000.0,,2972582000.0,4259616000.0,,,-1797398000.0,1978607000.0,,,2.57,,,4.35,,,
00157539,KB오토시스,20220323001087,2021,연결,OK,KEYWORD,11,9794,362,402885000.0,52497000.0,350388000.0,103968000.0,10502000.0,,10502000.0,37604000.0,-27608000.0,,,,114470000.0,,,-20526000.0,13648000.0,2.29,6.6,4.445,2.3,13.0,7.65,,,
00157636,케이피에프,20220323001081,2021,연결,부분(0/7),HEADING,4,4128,443,,,,,,,,,,,,,,,,,,,,,,,,,,
00157681,롯데정밀화학,20220310001085,2021,연결,OK,HEADING,13,6467,377,68403835000.0,76216481000.0,-7812646000.0,8128421000.0,1958785000.0,2058291000.0,-99506000.0,2597840000.0,-3389353000.0,-4259936000.0,114990000.0,129724000.0,8028915000.0,,275000000.0,-7124743000.0,8452187000.0,,,3.6,,,3.93,,,
00157991,한국석유공업,20220317000638,2021,연결,부분(0/7),HEADING,1,2001,582,,,,,,,,,,,,,,,,,,,,,,,,,,
00158015,한국선재,20220311000179,2021,연결,OK,KEYWORD,20,43487,374,9004947000.0,5794793000.0,3210154000.0,1652515000.0,246523000.0,136426000.0,110097000.0,1247244000.0,62338000.0,163146000.0,1303000.0,2800000.0,1763612000.0,,,-600003000.0,604487000.0,3.5,,3.5,3.05,,3.05,,,
00158024,KBI메탈,20220323000134,2021,연결,OK,KEYWORD,15,18704,365,9538874000.0,6975123000.0,2563751000.0,1119326000.0,221715000.0,172434000.0,49281000.0,499108000.0,999938000.0,851534000.0,148404000.0,0.0,1168608000.0,,,-628771000.0,622166000.0,,,3.29,,,3.4,,,
00158112,한국수출포장공업,20220316000914,2021,연결,OK,HEADING,4,3884,347,9050048000.0,8817904000.0,232144000.0,351979000.0,187355000.0,57577000.0,129778000.0,201455000.0,281254000.0,,,,481757000.0,,1644857000.0,,,,,,,,,,,
00158149,한국쉘석유,20220317000845,2021,별도,OK,HEADING,12,5819,377,15340081000.0,12673574000.0,2666507000.0,1044885000.0,387418000.0,302722000.0,84696000.0,1151616000.0,-762821000.0,541590000.0,0.0,221231000.0,1432303000.0,1043000000.0,137000000.0,-967950000.0,1045440000.0,,,3.18,,,5.0,,,6.35
00158219,시그네틱스,20220318000786,2021,연결,OK,KEYWORD,8,7457,360,5238634000.0,572210000.0,4666424000.0,769089000.0,110692000.0,,110692000.0,1185261000.0,166508000.0,269746000.0,0.0,-103238000.0,879781000.0,,,-429450000.0,496304000.0,,,2.62,,,4.07,,,
00158307,롯데하이마트,20220314000784,2021,별도,OK,KEYWORD,11,12605,387,123294247000.0,137288712000.0,-13994465000.0,15129786000.0,3821706000.0,4338089000.0,-516383000.0,7560051000.0,9927494000.0,5917711000.0,1415422000.0,2594361000.0,14613403000.0,14059000000.0,1342637000.0,-14471040000.0,14478754000.0,,,3.56,,,2.6,,,11.0
00158316,NICE,20220323001331,2021,연결,OK,HEADING,9,5950,375,122279861000.0,121641133000.0,638728000.0,18563291000.0,2184619000.0,2471405000.0,-286786000.0,20134153000.0,-11812423000.0,,,,,,9365825000.0,41448493000.0,41314783000.0,2.1,3.28,2.69,2.0,6.11,4.05,,,
00158325,NICE평가정보,20220318000520,2021,연결,부분(2/7),HEADING,2,2386,327,43200661000.0,50100543000.0,-6899882000.0,,,,,,,,,,,,3687551000.0,,,,,,,,,,,
00158501,에스원,20220308000980,2021,연결,OK,KEYWORD,16,16029,385,349687800480.0,361894439778.0,-12206639298.0,35782878806.0,6407392038.0,5985251147.0,421140891.0,29030237402.0,-10120309329.0,16587038192.0,0.0,-7904529316.0,36205019697.0,,,-28577600000.0,32849500000.0,2.5,2.62,2.56,3.36,5.0,4.18,,,
00158565,한국알콜,20220321001193,2021,연결,OK,KEYWORD,10,14534,375,13674981000.0,13599817000.0,75164000.0,1225953000.0,292970000.0,294198000.0,-1228000.0,1118725000.0,940239000.0,,,,1246478000.0,,84124000.0,-12869956000.0,14568758000.0,3.25,3.58,3.415,4.6,6.5,5.55,,,
00158909,하나은행,20220317001071,2021,연결,OK,HEADING,21,8154,382,2027138000000.0,1850061000000.0,177077000000.0,151562000000.0,39390000000.0,32432000000.0,6958000000.0,177187000000.0,65426000000.0,94686000000.0,,-20872000000.0,158520000000.0,143606000000.0,,-212156000000.0,177541000000.0,,,2.55,,,5.8,,,10.05
00159193,한국전력공사,20220516001505,2021,연결,OK,HEADING,10,6550,381,4564417000000.0,2909547000000.0,1654870000000.0,524942000000.0,91877000000.0,52782000000.0,39095000000.0,282794000000.0,-337298000000.0,-258194000000.0,,-87561000000.0,569520000000.0,,102145000000.0,,,2.51,2.6,2.555,,,4.28,,,10.39
00159218,한전KPS,20220321001022,2021,연결,OK,HEADING,9,6232,376,425942943149.0,436154084463.0,-10211141314.0,46551911878.0,8025007825.0,7583046420.0,441961405.0,48093225160.0,-17336567286.0,18647411116.0,,,46993873283.0,,4707964712.0,,,2.53,2.81,2.67,2.95,5.58,4.265,,,
00159254,한국전자홀딩스,20220325001334,2021,연결,OK,HEADING,5,4913,387,29348847000.0,23754292000.0,5594555000.0,3462882000.0,659371000.0,575412000.0,83959000.0,2372613000.0,321247000.0,-1010131000.0,79656000.0,1251722000.0,3546841000.0,,,-2111074000.0,2447425000.0,3.24,3.4,3.32,2.0,4.5,3.25,,,8.78
00159500,한국종합기술,20220317001068,2021,별도,OK,HEADING,16,6785,378,59346675000.0,45367537000.0,13979138000.0,6290692000.0,1157115000.0,903197000.0,253918000.0,2700252000.0,6276196000.0,2913146000.0,,3363050000.0,6544610000.0,7445000000.0,,-3510693000.0,3867919000.0,,,2.79,,,3.37,,,6.45
00159564,한국주강,20220325001050,2021,연결,OK,KEYWORD,12,12392,360,1538876221.0,719067196.0,819809025.0,227808553.0,19841914.0,19151054.0,690860.0,259342970.0,64463350.0,64463350.0,0.0,,228499413.0,6446410.0,,-44693687.0,49841175.0,,,3.09,,,3.0,,,
00159573,한국주철관공업,20220317000790,2021,연결,OK,HEADING,18,6922,382,17940905000.0,14694142000.0,3246763000.0,2095021000.0,260788000.0,166060000.0,94728000.0,3525956000.0,1165503000.0,644332000.0,44479000.0,476692000.0,2189749000.0,,,-942962000.0,1021118000.0,1.2,2.1,1.65,3.0,4.0,3.5,,,
00159643,한국증권금융,20220331002809,2021,연결,OK,HEADING,13,6493,370,45656000000.0,50625000000.0,-4969000000.0,5585000000.0,921000000.0,811000000.0,110000000.0,1748000000.0,-2983000000.0,2817000000.0,0.0,166000000.0,5695000000.0,,,5499000000.0,5483000000.0,,,2.67,,,4.54,,,
00159698,지역난방공사,20220322000684,2021,연결,OK,HEADING,12,7728,390,127665705000.0,142853518000.0,-15187813000.0,17569358000.0,2789374000.0,2810360000.0,-20986000.0,8550762000.0,11206693000.0,10882699000.0,,323994000.0,17548372000.0,15811000000.0,,-19506083000.0,23887392000.0,2.66,2.73,2.695,3.0,4.0,3.5,,,15.71
00159731,글로본,20220321001380,2021,연결,부분(0/7),KEYWORD,3,3368,311,,,,,,,,,,,,,,,,,,,,,,,,,,
00159740,KISCO홀딩스,20220317000898,2021,연결,OK,HEADING,8,5784,390,110805008000.0,99152624000.0,11652384000.0,7359587000.0,2051083000.0,2113337000.0,-62254000.0,6479252000.0,16811164000.0,787027000.0,963126000.0,15061011000.0,9410670000.0,8323000000.0,105861000.0,-7642369000.0,8683934000.0,,,3.05,,,4.69,5.0,8.0,6.5
00159786,유니드,20220308000942,2021,연결,OK,KEYWORD,14,20174,377,60918838000.0,61790132000.0,-871294000.0,5303561000.0,1167887000.0,1165645000.0,2242000.0,3132617000.0,2652148000.0,-2924196000.0,411739000.0,5164605000.0,5305803000.0,,245481000.0,-3776786000.0,4546044000.0,,,2.9,,,3.0,,,
00159795,한국카본,20220322000780,2021,연결,부분(4/7),HEADING,6,4387,344,19383171000.0,16646161000.0,2737010000.0,527901000.0,246907000.0,204107000.0,42800000.0,,545023000.0,545023000.0,,,,622000000.0,,,,,,,,,,,,
00159874,한국지주,20220331001272,2021,연결,부분(2/7),HEADING,2,2601,326,481664000.0,441179000.0,40485000.0,,,5166000.0,,,,,,,41055000.0,,,,,,,,,,,,,
00159971,KC그린홀딩스,20220325000392,2021,연결,부분(0/7),HEADING,1,4555,468,,,,,,,,,,,,,,,,,,,,,,,,,,
00160010,한국큐빅,20220321000125,2021,연결,부분(0/7),HEADING,2,2806,716,,,,,,,,,,,,,,,,,,,,,,,,,,
00160205,한국내화,20220321001149,2021,연결,부분(2/7),HEADING,1,2064,322,37207153000.0,37900918000.0,-693765000.0,,,,,,,,,,,,,,,,,,,,,,,
00160418,한국무브넥스,20220317000361,2021,연결,OK,HEADING,13,5965,360,44340289000.0,41020993000.0,3319296000.0,3620213000.0,1154260000.0,1062246000.0,92014000.0,5436210000.0,2722047000.0,3260319000.0,,,3712228000.0,,,,,,,3.34,,,3.89,,,
00160843,DB하이텍,20220321001280,2021,연결,OK,HEADING,9,6193,383,98547000000.0,99381000000.0,-834000000.0,10996000000.0,2312000000.0,1714000000.0,598000000.0,6612000000.0,-8764000000.0,8630000000.0,0.0,-1866000000.0,12701000000.0,15000000000.0,1107000000.0,-6627000000.0,7540000000.0,,,3.26,,,4.91,,,7.33
00160861,한농화성,20220317000292,2021,연결,OK,KEYWORD,8,11449,363,7630777533.0,6728467532.0,902310001.0,874847820.0,177590664.0,144004332.0,33586332.0,433264710.0,183907390.0,352390580.0,0.0,-168483810.0,1052438484.0,,,-624189757.0,712988207.0,,,2.93,,,3.0,,,
00161046,한독,20220316001089,2021,연결,OK,HEADING,18,7288,383,72062601000.0,71071738000.0,990863000.0,6950293000.0,1329069000.0,1105579000.0,223490000.0,5214853000.0,-990315000.0,2696628000.0,77307000.0,-1783950000.0,7173783000.0,7267000000.0,263000000.0,-4320000000.0,4320000000.0,,,2.7,,,3.62,,,6.04
00161116,HL D&I,20220317001226,2021,연결,OK,HEADING,10,6498,367,83586008000.0,64259320000.0,19326688000.0,9607580000.0,1827941000.0,1374267000.0,453674000.0,10287808000.0,-3940970000.0,,,,15845940000.0,,,-4677340320.0,5356704320.0,,,2.83,,,4.0,,,6.97
