corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid,SensitivityDR_1pct_down,SensitivitySG_1pct_down,DR_shock_raw,SG_shock_raw
00122898,벽산,20170331003108,2016,OK|연결,OK,15,6843,409,OK,36170618000.0,18606775000.0,17563843000.0,4038684000.0,636101000.0,332860000.0,303241000.0,3574265000.0,2913294000.0,,,,4352975000.0,,,-2690405000.0,3088448000.0,,,2.54,,,3.16,,,11.86,3132561000.0,-2705598000.0,1.0,1.0
00123107,보락,20170330000298,2016,OK|별도,부분(0/7),4,2723,759,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00123143,보령,20170331000993,2016,OK|연결,OK,12,16345,408,OK,29434142508.0,27347271143.0,2086871365.0,5083921196.0,876250375.0,734967785.0,141282590.0,7695432632.0,-733040789.0,-215590983.0,0.0,-517449806.0,,,,-2398807921.0,2390348284.0,,,2.86,,,5.8,,,,2398807921.0,-2390348284.0,1.0,1.0
00123523,창해에탄올,20170331003438,2016,OK|연결,OK,20,8778,422,OK,30608671000.0,26111216000.0,4497455000.0,2647815000.0,674196000.0,579344000.0,94852000.0,1489891000.0,-397373000.0,557507000.0,-572695000.0,412561000.0,,,,-2203667000.0,2437897000.0,2.4,3.0,2.7,2.8,4.0,3.4,,,,2527748000.0,-2195442000.0,1.0,1.0
00123541,보해양조,20170331004599,2016,OK|연결,부분(0/7),1,2101,351,부분(1/7),,,,,,,,,,,,,2215177000.0,,,,,,,,,,,,,,,,,
00123718,부광약품,20170330001461,2016,OK|연결,OK,11,13880,412,OK,21963891676.0,18415552286.0,3548339390.0,2914016561.0,620953968.0,473773140.0,147180828.0,1249863840.0,141568832.0,,,141568832.0,,,,-9010000.0,10530000.0,3.1,3.3,3.2,4.48,4.91,4.695,,,,10540000.0,-9160000.0,1.0,1.0
00123781,부국철강,20170406001151,2016,OK|연결,OK,8,5315,406,OK,9254209000.0,8620265000.0,633944000.0,690636000.0,260442000.0,211141000.0,49301000.0,304634000.0,-73653000.0,19385000.0,96779000.0,-189817000.0,739937000.0,,,-701436000.0,739404000.0,,,2.74,,,4.0,,,,739805000.0,-701413000.0,1.0,1.0
00123967,부산도시가스,20170331003935,2016,OK|연결,OK,11,12172,404,OK,15618937000.0,15722636000.0,-103699000.0,2402230000.0,421052000.0,386697000.0,34355000.0,2148011000.0,993426000.0,191922000.0,305434000.0,496070000.0,2823282000.0,3304000000.0,,,,,,2.8,,,2.9,,,11.86,,,,
00124027,부산산업,20170330000202,2016,OK|연결,OK,7,5579,409,OK,6123308000.0,2660807000.0,3462501000.0,945913000.0,135735000.0,66183000.0,69552000.0,474175000.0,160255000.0,67868000.0,0.0,228123000.0,1015465000.0,,,-305362240.0,346747440.0,2.61,2.76,2.685,,,,,,,345606240.0,-311142480.0,1.0,1.0
00124090,한국특강,20170407002315,2016,OK|연결,부분(0/7),2,3107,350,부분(1/7),,,,,,,,,,,,,408887000.0,,,,,,,,,,,,,,,,,
00124106,부산은행,20170331004817,2016,OK|연결,OK,13,6857,416,OK,228105000000.0,225278000000.0,2827000000.0,26291000000.0,7775000000.0,7589000000.0,186000000.0,16395000000.0,5686000000.0,2534000000.0,,3152000000.0,26477000000.0,,,-22798000000.0,27176000000.0,,,3.5,,,3.5,,,,26983000000.0,-23351000000.0,1.0,1.0
00124151,부산주공,20180515001725,2016,OK|별도,OK,8,5024,400,OK,8563080000.0,3442000.0,8559638000.0,1385348000.0,191448000.0,0.0,191448000.0,622156000.0,397888000.0,,,,1576796000.0,,,-777013000.0,923830000.0,,,2.54,,,2.88,,,17.0,918113000.0,-795415000.0,1.0,1.0
00124197,세아제강지주,20170331003936,2016,OK|연결,OK,4,3736,382,OK,48759000000.0,42298000000.0,6461000000.0,4852000000.0,1561000000.0,1381000000.0,180000000.0,3949000000.0,1602000000.0,,,,,,,,,,,,,,,,,,,,,
00124276,부스타,20170330000665,2016,OK|연결,OK,13,13356,397,OK,3776761000.0,3991461000.0,-214700000.0,627935000.0,69551000.0,57353000.0,12198000.0,645006000.0,-135058000.0,,,,640133000.0,,,-204652000.0,183788000.0,,,2.13,,,3.84,,,,184731000.0,-199470000.0,1.0,1.0
00124504,포스코인터내셔널,20170331003834,2016,OK|연결,OK,18,6944,419,OK,88804000000.0,82792000000.0,6012000000.0,14393000000.0,2020000000.0,1469000000.0,551000000.0,12062000000.0,2169000000.0,,,2413000000.0,14944000000.0,15114000000.0,,-6996000000.0,7869000000.0,,,2.54,,,5.0,,,10.32,8147000000.0,-6912000000.0,1.0,1.0
00124540,대우건설,20170407002473,2016,OK|연결,OK,12,6563,423,OK,410888000000.0,245873000000.0,165015000000.0,47294000000.0,10766000000.0,5987000000.0,4779000000.0,37959000000.0,21890000000.0,12595000000.0,106000000.0,9189000000.0,,37152000000.0,,-24839000000.0,27890000000.0,,,2.78,,,5.17,,,6.61,27938000000.0,-25261000000.0,1.0,1.0
00124577,엠소닉,20170331000105,2016,OK|별도,부분(0/7),1,2110,483,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00124726,빙그레,20170331004876,2016,OK|연결,OK,16,5876,418,OK,49471000000.0,42781000000.0,6690000000.0,6638000000.0,1372000000.0,1102000000.0,270000000.0,5802000000.0,-2503000000.0,,-198000000.0,-2305000000.0,6908000000.0,,249000000.0,-3680000000.0,4204000000.0,,,2.93,,,4.91,,,,4232000000.0,-3726000000.0,1.0,1.0
00124780,사조씨푸드,20170331002477,2016,OK|연결,OK,6,5580,403,OK,6054534000.0,5152358000.0,898743000.0,968822000.0,111108000.0,94627000.0,16481000.0,596400000.0,217967000.0,-26020000.0,,243987000.0,985303000.0,,,-405160000.0,457028000.0,,,2.36,,,2.5,,,,462004000.0,-408695000.0,1.0,1.0
00124799,사조산업,20170331005509,2016,OK|연결,OK,21,10661,422,OK,19648097000.0,11599868000.0,8048229000.0,3653009000.0,276688000.0,230066000.0,46622000.0,2640885000.0,626814000.0,-145663000.0,20673000.0,751804000.0,3699631000.0,,,-757967000.0,841773000.0,2.36,2.37,2.365,2.5,3.51,3.005,,,,854159000.0,-761873000.0,1.0,1.0
00124805,푸른저축은행,20170329000665,2016,OK|연결,OK,9,5882,392,OK,7479000000.0,7657000000.0,-181000000.0,766000000.0,157000000.0,103000000.0,54000000.0,210000000.0,-69000000.0,16000000.0,0.0,-118000000.0,923000000.0,,,,,,,2.39,,,6.55,,,,,,,
00125080,AK홀딩스,20170331003282,2016,OK|연결,부분(0/7),2,2369,351,부분(1/7),,,,,,,,,,,,,,,1504722000.0,,,,,,,,,,,,,,,
00125150,SGC에너지,20170331003318,2016,OK|연결,OK,8,7545,409,OK,15168329000.0,11820860000.0,3347469000.0,2511153000.0,324364000.0,282556000.0,41808000.0,2508968000.0,688122000.0,159133000.0,,528989000.0,2552961000.0,,,-982338000.0,1119184000.0,,,2.8,,,4.25,,,,1128830000.0,-992847000.0,1.0,1.0
00125488,삼륭물산,20170331004414,2016,OK|연결,OK,15,6689,419,OK,5501722000.0,954177000.0,4547545000.0,738197000.0,71451000.0,28755000.0,42696000.0,595120000.0,1387426000.0,22510000.0,426768000.0,983168000.0,780892000.0,,,-263283000.0,292515000.0,2.78,2.88,2.83,5.0,5.6,5.3,,,,302376000.0,-260330000.0,1.0,1.0
00125521,에스엘,20200625000434,2016,OK|연결,OK,12,6142,416,OK,106438859000.0,86892463000.0,19546396000.0,9898205000.0,1338112000.0,1386565000.0,-48453000.0,4052908000.0,3877079000.0,3289215000.0,,7166294000.0,9849752000.0,,,-9166846000.0,10996055000.0,,,2.93,,,3.75,,,,11000041000.0,-9328345000.0,1.0,1.0
00125530,SPC삼립,20170330001417,2016,OK|연결,OK,5,5826,398,OK,43248623000.0,38348962000.0,4899661000.0,7555933000.0,951324000.0,712575000.0,238749000.0,5167693000.0,1852401000.0,,,,,,,,,2.5,3.1,2.8,3.0,5.0,4.0,,,,,,,
00125576,체시스,20160928000354,2016,OK|연결,OK,7,6210,416,OK,5307267258.0,4275058920.0,1032208338.0,784213932.0,131866548.0,92762472.0,39104076.0,941631720.0,46408083.0,16925192.0,677034.0,28805857.0,823318008.0,1300000000.0,63107918.0,-363986181.0,409293188.0,,,1.7,,,2.4,,,8.2,414490098.0,-366590189.0,1.0,1.0
00125646,삼목에스폼,20170331002789,2016,OK|연결,OK,10,5982,408,OK,6618641000.0,6249589000.0,361367000.0,1097324000.0,111380000.0,123158000.0,-11778000.0,443801000.0,639976000.0,123319000.0,21432000.0,495225000.0,1085546000.0,,,-400887000.0,463255000.0,,,2.94,,,2.87,,,,314940000.0,-360508000.0,1.0,1.0
00125655,삼미,20170330000489,2016,OK|별도,OK,2,2638,362,OK,8329005000.0,2966131000.0,5362874000.0,,,,,212490000.0,,,,,,,,,,,,,,,,,,,,,,
00125725,디모아,20180207000366,2016,OK|연결,부분(0/7),1,2107,470,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00125743,현대비앤지스틸,20170331005017,2016,OK|연결,OK,14,14705,415,OK,32076845000.0,18030013000.0,14046832000.0,4270837000.0,813151000.0,394842000.0,418309000.0,2398036000.0,716953000.0,134683000.0,0.0,582270000.0,5084988000.0,,,-2502000000.0,2839000000.0,,,2.78,,,5.0,,,8.85,2897000000.0,-2502000000.0,0.5,0.5
00125822,삼보산업,20170331001525,2016,OK|연결,OK,1,2287,359,OK,8359251000.0,2670504000.0,5657867000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00125910,엘티삼보,20170331002264,2016,OK|연결,OK,5,5569,414,OK,33276426000.0,28199150000.0,4922856000.0,2710119000.0,650287000.0,470544000.0,179743000.0,1792047000.0,1867690000.0,-196095000.0,0.0,2063785000.0,2889862000.0,,,-1436193000.0,1566495000.0,,,2.28,,,4.06,,,,1579527000.0,-1451813000.0,1.0,1.0
00125938,삼보판지,20170331002319,2016,OK|연결,OK,14,11924,398,OK,13459224000.0,10992810000.0,2466414000.0,2393085000.0,195032000.0,202905000.0,-7873000.0,2794191000.0,402685000.0,,,,2385212000.0,,,-695000000.0,786000000.0,,,2.73,,,,,,,789000000.0,-706000000.0,1.0,1.0
00125965,케이에이치미래물산,20170331005246,2016,OK|연결,OK,7,5235,406,OK,1632089000.0,1571413000.0,60676000.0,231203000.0,44396000.0,41712000.0,2684000.0,263004000.0,18829000.0,,,18829000.0,276599000.0,168000000.0,,-114388000.0,130560000.0,,,2.9,,,4.0,,,7.3,130752000.0,-114408000.0,1.0,1.0
00125974,삼부토건,20170524000368,2016,OK|연결,OK,17,14149,406,OK,36330887000.0,13088593000.0,23242294000.0,2933815000.0,797708000.0,298636000.0,499072000.0,5427016000.0,-3001770000.0,,,,3432887000.0,,,-2440399000.0,2711772000.0,,,2.55,,,4.17,,,,2734941000.0,-2466785000.0,1.0,1.0
00126061,대한상선,20170331004135,2016,OK|연결,OK,9,6037,389,OK,558755000.0,177163000.0,381592000.0,540949000.0,16448000.0,9190000.0,7258000.0,769080000.0,-24431000.0,-10282000.0,,-14149000.0,548207000.0,,,,,,,2.24,,,3.53,,,,,,,
00126089,DH오토넥스,20170331005391,2016,OK|연결,OK,13,5868,410,OK,21271701000.0,7651188000.0,13620513000.0,3443634000.0,204442000.0,111636000.0,92806000.0,1485380000.0,401814000.0,46948000.0,44605000.0,310261000.0,3561067000.0,,,-599213000.0,660910000.0,,,2.24,,,4.09,,,,680231000.0,-594591000.0,1.0,1.0
00126186,삼성에스디에스,20170331003185,2016,OK|연결,OK,12,7312,430,OK,843079123000.0,867198264000.0,-24119141000.0,114144974000.0,27840363000.0,25943371000.0,1896992000.0,72350797000.0,-65409970000.0,-47505192000.0,924627000.0,-18829405000.0,116041966000.0,,3031000000.0,-71558669000.0,66854546000.0,,,3.5,4.36,5.65,5.005,,,,68439580000.0,-71524845000.0,1.0,1.0
00126201,삼성공조,20170331001696,2016,OK|연결,OK,10,10077,413,OK,9361450000.0,8623356000.0,738094000.0,1088172000.0,196339000.0,200488000.0,-4149000.0,1804254000.0,1231871000.0,-459582000.0,0.0,1691453000.0,1084023000.0,,,,,,,2.6,,,3.88,,,,,,1.0,1.0
00126256,삼성생명,20170331005566,2016,OK|연결,부분(0/7),1,2084,728,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00126292,삼성카드,20170331005195,2016,OK|연결,OK,10,18607,419,OK,156125120000.0,130097162000.0,26027958000.0,17785599000.0,4919694000.0,3503882000.0,1415812000.0,28386285000.0,-9689046000.0,-7667003000.0,,-2022043000.0,,,,,,2.6,3.0,2.8,,,3.1,,,,,,1.0,1.0
00126308,삼성E&A,20210517001985,2016,OK|연결,OK,1,2053,351,OK,52404036000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00126362,삼성SDI,20170331004475,2016,OK|연결,OK,2,3650,382,OK,489035175000.0,504767478000.0,-15732303000.0,67694427000.0,15010761000.0,15362245000.0,-351484000.0,87156358000.0,-5683486000.0,,,,,,,,,,,,,,,,,,,,,
00126371,삼성전기,20170331004394,2016,OK|연결,OK,9,6974,426,OK,404234883000.0,419582507000.0,-15347624000.0,61789920000.0,16726689000.0,13849958000.0,2876731000.0,52552528000.0,-153984645000.0,-147338941000.0,0.0,-5946704000.0,60956730000.0,85000000000.0,3681907000.0,-34712114000.0,40659378000.0,,,3.8,,,2.38,,,,40481570000.0,-35478751000.0,1.0,1.0
00126380,삼성전자,20170331004518,2016,OK|연결,OK,13,14894,439,OK,7278814000000.0,7662249000000.0,-383435000000.0,1077511000000.0,298003000000.0,286782000000.0,11221000000.0,474112000000.0,-1399389000000.0,-1062656000000.0,-41608000000.0,-295125000000.0,1091051000000.0,,,-90000000000.0,111000000000.0,,8.2,4.3,1.5,10.0,5.75,,,,111000000000.0,-90000000000.0,1.0,1.0
00126414,삼성제약,20170331003831,2016,OK|연결,OK,6,4738,392,OK,4502349000.0,2110137000.0,2365045000.0,910722000.0,83147000.0,44092000.0,39055000.0,702193000.0,203784000.0,,,,949776000.0,,,,,,,2.37,2.0,4.6,3.3,,,,,,,
00126478,삼성중공업,20170331005328,2016,OK|연결,OK,10,15076,413,OK,499676637000.0,398371746000.0,101304891000.0,78867372000.0,15972880000.0,11653227000.0,4319653000.0,110888842000.0,52080617000.0,,,52080617000.0,72814740000.0,,,-33932000000.0,38465000000.0,,,3.2,,,4.0,,,,38500000000.0,-34450000000.0,1.0,1.0
00126487,F&F 홀딩스,20170331000374,2016,OK|연결,OK,14,6138,400,OK,8748236615.0,7861477725.0,886758890.0,1820026132.0,138685289.0,163652631.0,-24967342.0,1866290820.0,1121276.0,,,,1795058790.0,,,-128590798.0,165025686.0,,,3.04,,,4.0,,,,153727932.0,-140316961.0,1.0,1.0
00126566,한화에어로스페이스,20170331003924,2016,OK|연결,OK,22,7889,433,OK,403154099000.0,106852127000.0,296301972000.0,37099064000.0,10030857000.0,2023235000.0,8007622000.0,27926643000.0,-16224783000.0,-37683814000.0,7380057000.0,14478060000.0,45106686000.0,,,-36929630000.0,42187808000.0,3.67,4.09,3.88,3.0,4.68,3.84,,,,42109979000.0,-36742312000.0,1.0,1.0
00126779,삼아알미늄,20170331000194,2016,OK|연결,OK,9,8510,403,OK,12630577000.0,10213434000.0,2417143000.0,1308767000.0,283170000.0,221726000.0,61444000.0,1556004000.0,114815000.0,-16590000.0,,131405000.0,,,,-524810000.0,573917000.0,,,2.46,,,3.0,,,,582348000.0,-527539000.0,1.0,1.0
00126788,삼아제약,20170330001765,2016,OK|연결,OK,9,8038,398,OK,741625000.0,759821000.0,-18196000.0,50931000.0,16423000.0,16195000.0,228000.0,0.0,4922000.0,4922000.0,,,67354000.0,,,-54329000.0,61637000.0,,,2.32,,,1.0,,,8.05,61384000.0,-55539000.0,1.0,1.0
00126937,삼양홀딩스,20170331003683,2016,OK|연결,OK,16,7637,433,OK,110541000000.0,85776000000.0,24765000000.0,13582000000.0,2901000000.0,1871000000.0,1030000000.0,13464000000.0,-3979000000.0,-233000000.0,-505000000.0,-3241000000.0,14612000000.0,17820000000.0,2367000000.0,-7362000000.0,7645000000.0,2.4,2.9,2.65,,,4.0,,,,8431000000.0,-6827000000.0,1.0,1.0
00126955,삼양식품,20170331004223,2016,OK|연결,OK,14,6647,426,OK,33264017000.0,23732232000.0,9531785000.0,4844783000.0,531818000.0,332555000.0,199263000.0,3302772000.0,1292084000.0,540758000.0,-274197000.0,-1558645000.0,6376601000.0,4073000000.0,106000000.0,-1327512000.0,1440720000.0,,,2.05,,,3.85,,,4.32,1451660000.0,-1343126000.0,1.0,1.0
00127042,삼양통상,20170331003386,2016,OK|연결,OK,8,5189,386,OK,12542583000.0,12070826000.0,471757000.0,2069477000.0,332981000.0,332796000.0,185000.0,507473000.0,23603000.0,,,,2069663000.0,,,,,,,3.41,,,5.0,,,,,,,
00127158,씨아이테크,20170331001647,2016,OK|연결,OK,6,3635,375,OK,1846776000.0,5062000.0,1841714000.0,388494000.0,44787000.0,175000.0,44612000.0,138687000.0,2146000.0,,,,,,,,,,,,,,,,,,,,,
00127167,삼영무역,20170331001110,2016,OK|연결,OK,8,5899,405,OK,4639989000.0,4563051000.0,76938000.0,473046000.0,175235000.0,105780000.0,69455000.0,1786401000.0,22557000.0,-2474000.0,0.0,25031000.0,648281000.0,,,-251762000.0,292848000.0,,,3.04,,,4.15,,,,292848000.0,-251762000.0,1.0,1.0
00127200,삼영전자공업,20170327000144,2016,OK|연결,OK,10,8467,409,OK,18260600000.0,16370525000.0,1855362000.0,1870412000.0,387028000.0,292778000.0,94250000.0,2497202000.0,1195635000.0,,,,1964662000.0,,414862000.0,,,,,2.12,,,4.46,,,,,,1.0,1.0
00127255,삼영,20170331000481,2016,OK|연결,부분(2/7),6,6922,386,OK,,,2.49,,,3.93,,,,6562417000.0,2912051000.0,3616289000.0,654271000.0,148407000.0,66341000.0,,,,,,,,,,,,,,,
00127802,삼익THK,20170330000066,2016,OK|별도,OK,11,15169,418,OK,31792771497.0,23676331170.0,8116440327.0,3415955030.0,671331994.0,631900117.0,39431877.0,546500814.0,1037628269.0,107693306.0,-13885114.0,943820077.0,3455386907.0,2945523000.0,,-2570220575.0,3058184923.0,,,3.48,,,4.88,,,,3056766390.0,-2617515918.0,1.0,1.0
00127857,삼익악기,20170607000014,2016,OK|연결,OK,25,24717,414,OK,5793418000.0,138051000.0,5655367000.0,1546208000.0,89534000.0,3381000.0,86153000.0,739589000.0,-84944000.0,386338000.0,0.0,-301394000.0,,,,-219400000.0,254990792.0,2.5,8.4,5.45,2.0,5.0,3.5,,,,253800000.0,-225955102.0,1.0,1.0
00127909,삼일,20170331000444,2016,OK|연결,OK,1,2103,358,OK,2390926414.0,2481051412.0,-90124998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00127936,삼일기업공사,20170330001718,2016,OK|연결,부분(0/7),3,2423,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00127954,CJ프레시웨이,20170331004201,2016,OK|연결,OK,2,2258,359,OK,50535246000.0,32496723000.0,18038523000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00128032,삼일제약,20170330000618,2016,OK|연결,OK,8,5563,425,OK,17019424000.0,14085302000.0,2934122000.0,1973666000.0,381553000.0,296412000.0,85141000.0,2260404000.0,1721333000.0,-29066000.0,-524000.0,1750923000.0,2069345000.0,,,-902879000.0,1031288000.0,2.65,2.97,2.81,4.04,4.65,4.345,,,,1032919000.0,-918230000.0,1.0,1.0
00128111,포스코엠텍,20170331004522,2016,OK|연결,OK,15,9770,420,OK,29783189000.0,26540620000.0,3242569000.0,4774349000.0,623982000.0,462972000.0,161010000.0,3044233000.0,903000000.0,1381454000.0,0.0,-2284454000.0,4935359000.0,,459843000.0,-2748285000.0,1721738000.0,,,2.73,,,2.34,,,10.2,1735534000.0,-2775615000.0,1.0,1.0
00128175,원익큐브,20170330001707,2016,OK|연결,부분(0/7),6,3558,363,부분(5/7),,,,,,,,13660388000.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0
00128227,삼정펄프,20170331002374,2016,OK|연결,OK,10,6186,403,OK,8334633000.0,7894871000.0,439762000.0,1089671000.0,187115000.0,132920000.0,54195000.0,1766621000.0,161683000.0,,,,1276786000.0,,,-424333000.0,373257000.0,,,2.5,,,3.0,,,5.09,468735000.0,-347537000.0,1.0,1.0
00128315,삼지전자,20170728000387,2016,OK|연결,OK,6,4532,373,OK,6093816000.0,5835002000.0,258814000.0,,,,,553251000.0,508924000.0,,,,,,844652000.0,,,,,3.2,,,4.03,,,,,,,
00128412,삼진제약,20170331002243,2016,OK|연결,OK,8,5909,404,OK,65041635000.0,59558373000.0,5483262000.0,4351187000.0,1514388000.0,1348615000.0,165773000.0,2585697000.0,1900598000.0,,,,4516960000.0,,,-552270000.0,657309000.0,,,2.65,,,4.01,,,,665907000.0,-557090000.0,1.0,1.0
00128546,삼천당제약,20170324000085,2016,OK|연결,OK,11,10419,413,OK,17803653000.0,10348474000.0,7441731000.0,2602894000.0,381158000.0,217820000.0,163338000.0,1027933000.0,424359000.0,,,,2766233000.0,,,-152735000.0,172638000.0,2.48,2.66,2.57,3.13,4.0,3.565,,,,166964000.0,-154136000.0,1.0,1.0
00128555,삼천리,20170331004170,2016,OK|연결,부분(0/7),3,2377,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00128607,삼천리자전거,20170331001845,2016,OK|연결,OK,5,4804,389,OK,5796633000.0,3450462000.0,2346171000.0,1318402000.0,103438000.0,79973000.0,23465000.0,504950000.0,502450000.0,150139000.0,0.0,352311000.0,1341868000.0,,,,,,,,,,,,,,,,,
00128661,에스에이엠티,20170331003495,2016,OK|연결,OK,4,3088,376,OK,3840870000.0,4217544000.0,-376674000.0,937849000.0,99771000.0,,,271059000.0,443243000.0,267814000.0,,175429000.0,,,,,,,,,,,,,,,,,,
00128926,삼현철강,20170331002310,2016,OK|별도,OK,4,4184,368,OK,179561000.0,188053000.0,-8492000.0,11565000.0,797000.0,936000.0,-139000.0,,2446000.0,,,,,,,,,,,,,,,,,,,,,
00128971,디엘건설,20170331000772,2016,OK|연결,OK,14,14761,414,OK,14419000000.0,13381000000.0,1038000000.0,2205000000.0,451000000.0,373000000.0,78000000.0,1099000000.0,405000000.0,229000000.0,88000000.0,88000000.0,2310000000.0,,,-1101000000.0,1262000000.0,,,3.47,,,4.21,,,,1259000000.0,-1123000000.0,1.0,1.0
00128980,삼호개발,20170330000075,2016,OK|연결,OK,9,5364,392,OK,11087713000.0,8796628000.0,2291085000.0,2379258000.0,200829000.0,131437000.0,69392000.0,1995065000.0,14405000.0,,,,2448650000.0,,,,,,,2.49,,,5.8,,,6.95,,,,
00129013,CJ씨푸드,20170331004236,2016,OK|연결,OK,4,3019,378,OK,7478978000.0,6187649000.0,1291329000.0,1356770000.0,196407000.0,,196407000.0,490619000.0,35470000.0,,,35470000.0,,,,,,,,,,,,,,,,,,
00129235,삼화왕관,20170330000136,2016,OK|별도,OK,9,10723,404,OK,6541039000.0,5927606000.0,613433000.0,929750000.0,189867000.0,172826000.0,17041000.0,675506000.0,361915000.0,68969000.0,0.0,292946000.0,946791000.0,,,-449189000.0,504349000.0,,,2.97,,,3.0,,,,513101000.0,-450481000.0,1.0,1.0
00129271,삼화전기,20170331003073,2016,OK|연결,OK,7,5266,398,OK,18807786000.0,5357517000.0,13392521000.0,1932875000.0,485750000.0,127598000.0,358152000.0,3951899000.0,131218000.0,-236092000.0,127895000.0,-23021000.0,2291027000.0,,,,,,,2.68,,,5.27,,,,,,,
00129280,삼화전자공업,20170331003455,2016,OK|연결,OK,20,7306,401,OK,3739794000.0,773253000.0,2966541000.0,467756000.0,96798000.0,7674000.0,89124000.0,1236578000.0,-77258000.0,,,,556880000.0,,,-235799000.0,265259000.0,,,2.72,,,1.72,,,6.79,264922000.0,-240441000.0,1.0,1.0
00129350,삼화콘덴서공업,20170331002401,2016,OK|연결,OK,9,13374,407,OK,15739665000.0,8346168000.0,7393497000.0,1737994000.0,370983000.0,93748000.0,277235000.0,1166196000.0,546810000.0,61184000.0,,485626000.0,2015229000.0,,,-461125000.0,497434000.0,,,3.02,,,5.3,,,,498644000.0,-464756000.0,1.0,1.0
00129387,삼화페인트공업,20170330000610,2016,OK|연결,부분(0/7),1,2163,351,부분(1/7),,,,,,,,,,,,,,,2855000000.0,,,,,,,,,,,,,,,
00129420,까뮤이앤씨,20181204000257,2016,OK|별도,OK,5,5511,392,OK,4699786000.0,1732446000.0,2967340000.0,802259000.0,105388000.0,49784000.0,55604000.0,509631000.0,223089000.0,314180000.0,,-91091000.0,857863000.0,,,,,,,2.77,,,4.03,,,,,,,
00129509,한익스프레스,20170331002710,2016,OK|연결,OK,8,5803,398,OK,9195021185.0,7594715630.0,1600305555.0,1522551777.0,238356187.0,179591939.0,58764248.0,1245082090.0,682761006.0,663280059.0,-235159725.0,271560237.0,1687593464.0,,,,,,,2.75,,,5.12,,,,,,,
00129554,갤럭시아에스엠,20170331004944,2016,OK|연결,부분(0/7),1,1983,484,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00129615,상보,20180119000233,2016,OK|별도,OK,15,8350,411,OK,5205596000.0,1827368000.0,3378228000.0,1266680000.0,117087000.0,33996000.0,83091000.0,1996068000.0,780472000.0,534031000.0,0.0,246441000.0,1349770000.0,,,-96527000.0,501771000.0,,,2.4,,,4.0,,,6.63,508583000.0,-96353000.0,1.0,1.0
00129642,상신브레이크,20170331002408,2016,OK|연결,OK,13,14172,414,OK,40729821417.0,33753922719.0,6975898698.0,6946475141.0,975110613.0,631168183.0,343942430.0,3409013774.0,-1731539187.0,-1443596300.0,0.0,-287942887.0,12708659556.0,,,-3649508884.0,4265702758.0,,,3.03,,,4.95,,,,4396549664.0,-3621272992.0,1.0,1.0
00129679,녹십자,20170331002735,2016,OK|연결,OK,6,5080,436,OK,88545000000.0,72800000000.0,15745000000.0,13594000000.0,2184000000.0,1671000000.0,513000000.0,158000000.0,1002000000.0,81000000.0,4000000.0,1087000000.0,14107000000.0,31096000000.0,,-8062000000.0,9565000000.0,2.39,2.9,2.645,4.96,6.07,5.515,,,12.13,9581000000.0,-8199000000.0,1.0,1.0
00129989,코스모신소재,20180817000314,2016,OK|별도,OK,11,4888,402,OK,21472457405.0,3728575741.0,17743881664.0,1527576830.0,457755349.0,62309075.0,395446274.0,1638859920.0,1172307432.0,,,,1923023104.0,,,-130914700.0,146572190.0,,,2.55,,,3.8,,,,149389960.0,-131091415.0,1.0,1.0
00130091,샘표,20170331005121,2016,OK|연결,OK,11,6414,380,OK,527703000.0,9491000.0,518212000.0,408166000.0,126480000.0,112103000.0,14377000.0,664586000.0,,,,,422543000.0,,,,,,,2.7,,,5.0,,,,,,,
00130152,서광,20170330000181,2016,OK|연결,부분(0/7),2,2605,350,부분(1/7),,,,,,,,216000000.0,,,,,,,,,,,,,,,,,,,,,,
00130383,서부T&D,20171114002152,2016,OK|별도,OK,9,9788,401,OK,2026781000.0,6397237000.0,-4370456000.0,392948000.0,52013000.0,106538000.0,-54525000.0,289675000.0,143006000.0,,,,357366000.0,,50093000.0,-120577000.0,104909000.0,,,2.38,,,1.0,,,,107306000.0,-119992000.0,1.0,1.0
