corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid
00133991,세아특수강,20230314000793,2022,연결,OK,HEADING,15,6047,387,20372224000.0,25483937000.0,-5111713000.0,2140875000.0,640858000.0,626968000.0,13890000.0,1836834000.0,3123368000.0,3969469000.0,,-846101000.0,2781733000.0,,496302000.0,1169138000.0,1359849000.0,5.56,5.71,5.635,2.3,3.71,3.005,,,8.88
00134477,SNT다이내믹스,20230220001625,2022,연결,부분(2/7),HEADING,4,3260,330,6604269000.0,20638000.0,6583631000.0,,,,,,,,,,1844537000.0,,4876079000.0,,,,,,,,,,,
00134565,이스타코,20230323000980,2022,별도,부분(0/7),HEADING,1,2975,556,,,,,,,,,,,,,,,,,,,,,,,,,,
00134723,페이퍼코리아,20230323001248,2022,연결,OK,HEADING,12,5127,373,14797812000.0,4290896000.0,10506916000.0,1668032000.0,552579000.0,156130000.0,396449000.0,3306013000.0,2606873000.0,2409897000.0,,196976000.0,2064481000.0,,,,,5.65,5.7,5.675,2.0,3.0,2.5,,,
00134963,송원산업,20230302000104,2022,연결,OK,HEADING,8,12272,377,99126000000.0,127066000000.0,-30622000000.0,6500000000.0,2786000000.0,2971000000.0,-185000000.0,677000000.0,-20905000000.0,-22974000000.0,24000000.0,2045000000.0,6525000000.0,,,-5201000000.0,6280000000.0,,,5.88,,,3.78,,,10.0
00135050,팜젠사이언스,20230321000651,2022,연결,OK,HEADING,9,4530,365,12138124000.0,292680000.0,11845444000.0,1950772000.0,380747000.0,8036000.0,372711000.0,1316043000.0,2641531000.0,2593097000.0,33429000.0,15005000.0,,,,-688502000.0,781009000.0,,,5.93,,,4.5,,,
00135111,수산세보틱스,20230323001156,2022,연결,OK,HEADING,16,7100,391,15598119000.0,16873758000.0,-1275639000.0,2264276000.0,472548000.0,402927000.0,69621000.0,2031841000.0,-587063000.0,-843420000.0,36553000.0,219804000.0,3185472000.0,,,-858685000.0,1000321000.0,5.28,5.73,5.505,2.93,8.93,5.93,4.875,7.4,6.1375
00135467,승일,20230314000666,2022,연결,부분(0/7),HEADING,2,2316,315,,,,,,,,,,,,,,,1282704000.0,,,,,,,,,,,
00135917,한화손해보험,20230314001218,2022,연결,부분(2/7),HEADING,2,2096,323,131942604000.0,167677796000.0,-35735192000.0,,,,,,,,,,,,,,,,,,,,,,,
00135999,신라섬유,20230303000655,2022,별도,OK,HEADING,31,15217,365,296379000.0,387853000.0,-91474000.0,33867000.0,6577000.0,6406000.0,171000.0,15146000.0,-28767000.0,-17563000.0,0.0,-11204000.0,34038000.0,22752000.0,,-10158000.0,11581000.0,,,3.73,,,2.49,,,7.63
00136086,무림페이퍼,20230320000891,2022,연결,OK,HEADING,14,7067,387,88526592000.0,16515724000.0,71842406000.0,8631035000.0,2547226000.0,488278000.0,2058948000.0,6512204000.0,16358201000.0,18862931000.0,,-2504730000.0,,6479000000.0,923000000.0,-7082128736.0,8852659200.0,5.17,5.88,5.525,3.0,6.29,4.645,,,
00136101,메이슨캐피탈,20220621000324,2022,연결,OK,HEADING,11,4715,356,183098000.0,121973000.0,61125000.0,151085000.0,1994000.0,4040000.0,-2046000.0,114482000.0,109930000.0,,,,191140000.0,,42101000.0,-5306000.0,6121000.0,,,3.96,,,2.0,,,
00136165,스페코,20230321001304,2022,연결,OK,HEADING,14,5869,359,3431421000.0,3257245000.0,174176000.0,360123000.0,111409000.0,79321000.0,32088000.0,283264000.0,-361418000.0,374257000.0,,-12839000.0,471532000.0,281701000.0,,-409500000.0,28890000.0,5.67,9.5,7.585,4.0,4.5,4.25,,,
00136226,신성델타테크,20230320000901,2022,연결,부분(0/7),HEADING,1,2338,590,,,,,,,,,,,,,,,,,,,,,,,,,,
00136378,신세계,20230315001319,2022,연결,부분(2/7),HEADING,1,2167,323,350525000000.0,427640000000.0,-77115000000.0,,,,,,,,,,,,,,,,,,,,,,,
00136457,SH에너지화학,20230322000490,2022,연결,OK,HEADING,13,6142,377,13401815000.0,3324666000.0,10067835000.0,1611393000.0,357394000.0,75343000.0,282051000.0,1995112000.0,-1651799000.0,-1971917000.0,0.0,293759000.0,2268787000.0,500000000.0,63000000.0,-614590000.0,697600000.0,,,5.13,,,6.1,,,5.13
00136624,신영와코루,20230316001089,2022,연결,OK,HEADING,12,7644,376,16887332000.0,19133162000.0,-2245830000.0,1346049000.0,359699000.0,352982000.0,6717000.0,1386742000.0,798013000.0,1652229000.0,,654521000.0,1386513000.0,2800000000.0,32000000.0,-866982000.0,962108000.0,,,3.77,,,3.0,,,5.4
00136721,신영증권,20220615000399,2022,연결,OK,HEADING,14,7162,376,14135650000.0,15603359000.0,-1467709000.0,1275606000.0,281107000.0,276465000.0,4642000.0,288000000.0,518968000.0,-679682000.0,0.0,1198650000.0,1280248000.0,,4269479000.0,,,2.28,3.76,3.02,2.27,3.0,2.635,,,
00136925,신원종합개발,20230317000990,2022,별도,OK,HEADING,6,3183,340,4046959000.0,818421000.0,3228538000.0,962260000.0,109100000.0,19783000.0,89317000.0,932629000.0,519475000.0,,,,,,,,,,,,,,,,,
00137012,에스앤더블류,20230320000166,2022,별도,OK,HEADING,16,5900,364,3656833000.0,94673000.0,3562160000.0,439110000.0,123215000.0,2139000.0,121076000.0,287499000.0,-386431000.0,-695341000.0,,308910000.0,560186000.0,,,-235155000.0,271712000.0,,,5.17,,,3.34,,,7.1
00137058,신일제약,20230317000831,2022,별도,OK,HEADING,12,4938,359,11493458682.0,8906533430.0,2560425282.0,1404282726.0,159477416.0,184751056.0,-25273640.0,1364385950.0,542232371.0,,,,1379009086.0,,,-293531761.0,320489543.0,,,5.112,,,4.65,,,
00137252,사조동아원,20230315000694,2022,연결,OK,HEADING,6,6230,373,14015903000.0,18148508000.0,-4132605000.0,1383087000.0,356768000.0,197833000.0,158935000.0,2486789000.0,228852000.0,1883340000.0,216683000.0,-1328879000.0,1542022000.0,,394144000.0,-735915000.0,828535000.0,,,5.23,,,4.06,,,
00137289,이엘씨,20230322000796,2022,연결,OK,HEADING,11,7030,368,4312470023.0,5130100613.0,-817630590.0,506864175.0,78415683.0,158609481.0,-80193798.0,1255500940.0,294036622.0,170156336.0,,123880286.0,426670377.0,446000000.0,,-309204307.0,355803161.0,,,5.18,,,3.79,,,8.1
00137456,신한캐피탈,20230330001049,2022,연결,OK,HEADING,9,6594,375,19674000000.0,19501000000.0,173000000.0,2800000000.0,846000000.0,682000000.0,164000000.0,2304000000.0,5616000000.0,5630000000.0,,-14000000.0,2964000000.0,2400000000.0,,-1721000000.0,2023000000.0,,,5.87,,,3.0,,,9.94
00137517,신한라이프생명보험,20230315001232,2022,연결,OK,HEADING,11,7305,387,121828000000.0,166628000000.0,-44800000000.0,10050000000.0,4925000000.0,6993000000.0,-2068000000.0,19102000000.0,25874000000.0,28746000000.0,492000000.0,-3364000000.0,16312000000.0,8000000000.0,5355000000.0,-10634000000.0,12465000000.0,,,5.89,,,3.55,,,10.4
00137809,SHD,20230321000569,2022,별도,OK,HEADING,16,7110,371,1641835000.0,1914631000.0,-272796000.0,293529000.0,53110000.0,49403000.0,3707000.0,278198000.0,-468831000.0,-333084000.0,0.0,-135747000.0,297236000.0,219353000.0,118402000.0,-110897000.0,130137000.0,,,5.33,,,4.5,,,7.95
00137915,에스엠코어,20230321001044,2022,연결,OK,HEADING,17,6567,366,7595947000.0,7089030000.0,506917000.0,1647856000.0,309404000.0,273798000.0,35606000.0,960656000.0,1927964000.0,1993563000.0,0.0,-65599000.0,1683462000.0,,,-685031000.0,856679000.0,,,6.0,,,7.0,,,
00138020,SK실트론,20230331001773,2022,연결,부분(2/7),HEADING,6,2908,327,174323139000.0,246703736000.0,-72380597000.0,,,,,,,,,,,,3050563000.0,,,,,,,,,,,
00138057,써니전자,20230317001042,2022,연결,OK,HEADING,8,5233,361,930630000.0,1057816000.0,-127186000.0,152004000.0,42532000.0,35705000.0,6827000.0,696946000.0,-33710000.0,157403000.0,,123693000.0,,0.0,,-55752000.0,65205000.0,,,5.63,,,3.0,,,6.7
00138190,GS글로벌,20230406002879,2022,연결,OK,HEADING,18,6908,382,29387398000.0,33516688000.0,-4129290000.0,3807613000.0,940043000.0,1002058000.0,-62015000.0,5959752000.0,-2504588000.0,-2504588000.0,,,3745598000.0,,18005000.0,-1594139000.0,1636262000.0,2.73,7.5,5.115,1.91,8.0,4.955,,,
00138242,KG모빌리티,20230314001136,2022,연결,OK,HEADING,10,7275,370,280901431000.0,782347000.0,280119084000.0,33466509000.0,9969873000.0,22970000.0,9946903000.0,19530808000.0,106913842000.0,53674970000.0,440390000.0,52811270000.0,,,,-18706635000.0,20808445000.0,,,5.2,,,3.0,,,
00138279,S-Oil,20230320000502,2022,연결,부분(2/7),HEADING,2,2020,323,464076000000.0,636303000000.0,-172227000000.0,,,,,,,,,,,,,,,,,,,,,,,
00138297,STX,20230323001138,2022,연결,OK,HEADING,9,5419,373,20469000000.0,19989000000.0,480000000.0,1800000000.0,624000000.0,606000000.0,18000000.0,2394000000.0,2474000000.0,,,,4094000000.0,,280000000.0,-1176000000.0,1349000000.0,,,5.57,,,3.28,5.97,10.18,8.075
00138303,아이티센엔텍,20230321001417,2022,연결,OK,HEADING,8,5566,380,26004880000.0,24448086000.0,1556794000.0,,,632583000.0,,4605789000.0,-1593218000.0,-1763463000.0,,170745000.0,,,1226332000.0,-1177872000.0,1331442000.0,5.2,5.6,5.4,2.2,6.6,4.4,3.81,10.59,7.2
00138321,신한투자증권,20230323000692,2022,연결,부분(0/7),HEADING,1,1943,311,,,,,,,,,,,,,,,,,,,,,,,,,,
00138367,플레이위드,20230321000823,2022,연결,OK,KEYWORD,12,12527,364,2102710000.0,1717313000.0,385397000.0,362246000.0,45182000.0,32853000.0,12329000.0,135688000.0,194076000.0,289011000.0,,-94935000.0,374575000.0,,,-96285000.0,98564000.0,,,5.17,,,2.0,,,10.16
00138516,아남전자,20230316000657,2022,연결,OK,HEADING,13,5577,348,5364425020.5,5424567169.5,-60142149.0,698977665.0,182325726.0,185742405.0,-3416679.0,339710454.0,-424462302.0,706392693.0,0.0,-281110995.0,695560986.0,,,-247345051.5,280926378.0,,,6.07,,,3.66,,,
00138598,아비코전자,20230320000701,2022,연결,OK,HEADING,21,7696,385,8227898186.0,6369435394.0,1858462792.0,1670011277.0,299682622.0,141942770.0,157739852.0,841291966.0,3094865520.0,,,,1837929588.0,800000000.0,,-1063980809.0,1097425815.0,5.73,5.78,5.755,2.37,2.67,2.52,8.19,8.76,8.475
00138695,뉴아세아,20230330000792,2022,연결,부분(1/7),KEYWORD,1,2103,314,,,,,,,,378492000.0,,,,,,,,,,,,,,,,,,
00138701,아세아,20230315001365,2022,연결,부분(2/7),HEADING,1,2168,320,116345357.0,103863085.0,12482272.0,,,,,,,,,,,,,,,,,,,,,,,
00138729,아세아제지,20230309000717,2022,연결,OK,HEADING,10,7419,394,53113998014.0,47046738407.0,6067259607.0,5920214688.0,1418310981.0,1356201405.0,62109576.0,2709290018.0,-4316967068.0,-5439847253.0,-310297985.0,1323945825.0,6210394365.0,6067259607.0,486172498.0,-2551090735.0,2913202243.0,5.29,6.08,5.685,3.74,5.98,4.86,,,
00138747,아세아텍,20220916000206,2022,연결,OK,HEADING,14,5361,357,8550265000.0,9144273000.0,-594008000.0,1302707000.0,224693000.0,255560000.0,-30867000.0,947688000.0,969976000.0,,,,1271840000.0,,,-511177000.0,510666000.0,,,4.83,,,4.02,,,
00139153,에코플라스틱,20230321001141,2022,연결,OK,HEADING,9,5852,392,65549493000.0,31450566000.0,34099000000.0,7312245000.0,2121955000.0,853740000.0,1268215000.0,6740469000.0,7273215000.0,7678108000.0,,404893000.0,8603895000.0,,,-3442365000.0,3948486000.0,5.5,5.73,5.615,3.1,3.84,3.47,5.96,7.57,6.765
00139214,삼성화재해상보험,20230309000772,2022,연결,OK,HEADING,17,6660,369,523176000000.0,726683000000.0,-203507000000.0,48838000000.0,19542000000.0,21787000000.0,-2245000000.0,48451000000.0,-47214000000.0,,,,46593000000.0,,8601000000.0,-24140000000.0,27810000000.0,,,6.06,,,5.09,,,
00139454,애경산업,20230315001190,2022,연결,OK,HEADING,23,7551,366,40319619000.0,45730050000.0,-5410431000.0,5064570000.0,1067904000.0,950680000.0,117224000.0,3845313000.0,6760819000.0,,,,6081301000.0,,899507000.0,-2294246000.0,2576309000.0,,,5.16,,,5.0,,,
00139685,양지사,20220928000022,2022,별도,OK,HEADING,11,6418,358,5729899000.0,5115487000.0,614412000.0,795284000.0,108248000.0,134330000.0,-26082000.0,940332000.0,172232000.0,,,,769202000.0,776000000.0,,-287680000.0,289081000.0,,,4.35,,,3.0,,,
00139719,와이지-원,20230320000904,2022,연결,OK,HEADING,12,5968,366,40569214000.0,28913295000.0,11655919000.0,5178158000.0,526731000.0,96316000.0,430415000.0,4897633000.0,4872584000.0,4872584000.0,,,5178158000.0,,,-1373911000.0,1465897000.0,,,5.21,,,6.22,,,
00139764,에넥스,20230315001362,2022,연결,OK,HEADING,11,6640,362,8121636000.0,8729614000.0,-607978000.0,1086009000.0,362222000.0,310406000.0,51816000.0,3038971000.0,1173768000.0,,,,1137826000.0,,,-508993000.0,580924000.0,,,5.16,,,3.87,,,7.03
00139834,LG씨엔에스,20230331004072,2022,연결,부분(2/7),HEADING,2,2343,323,16971773000.0,15248452000.0,1723321000.0,,,,,,,,,,,,,,,,,,,,,,,
00140052,에이스침대,20230308000305,2022,연결,OK,HEADING,9,6074,375,23261576000.0,25161293000.0,-1909702000.0,2222164000.0,549822000.0,512179000.0,37643000.0,1512626000.0,-765975000.0,1888035000.0,0.0,-1122060000.0,2259807000.0,1971842000.0,,-638107000.0,701793000.0,,,5.68,,,3.5,,,3.22
00140061,티케이지애강,20230320000816,2022,별도,OK,HEADING,9,5677,364,3709734000.0,4254752000.0,-545018000.0,599239000.0,92516000.0,100867000.0,-8351000.0,498010000.0,238214000.0,251542000.0,,489756000.0,590888000.0,,,-282551000.0,321375000.0,,,5.34,,,5.2,,,8.58
00140131,키다리스튜디오,20230316001551,2022,연결,OK,HEADING,16,6171,379,3540200000.0,3304635000.0,235565000.0,1426604000.0,46464000.0,18667000.0,27797000.0,1186512000.0,201575000.0,,,,1473068000.0,,,-281510000.0,338128000.0,5.36,5.9,5.63,4.36,5.0,4.68,9.8,10.3,10.05
00140168,HS애드,20230316000872,2022,연결,OK,HEADING,9,7092,395,28865562000.0,32246094000.0,-3380532000.0,4951831000.0,681510000.0,663499000.0,18011000.0,3631671000.0,-2824768000.0,-3694246000.0,-218381000.0,1087859000.0,4969842000.0,4116691000.0,399179000.0,-1212231000.0,1331495000.0,5.14,5.21,5.175,4.07,4.21,4.14,,,5.0
00140779,영보화학,20230315000345,2022,연결,OK,HEADING,7,5491,363,13337758000.0,17310798000.0,-3973039000.0,1353135000.0,451936000.0,512739000.0,-60803000.0,338814000.0,1135745000.0,1413185000.0,,,1292333000.0,,,-688029000.0,792828000.0,,,5.96,,,2.18,,,
00140858,와이엠,20230322001322,2022,연결,OK,HEADING,16,6281,369,7152001000.0,2543938000.0,4608063000.0,1786252000.0,177876000.0,65211000.0,112665000.0,1483921000.0,-295353000.0,453167000.0,0.0,-158815000.0,1898917000.0,,,-285600000.0,314800000.0,,,5.53,,,5.63,,,4.7
00140946,한솔로지스틱스,20230314000521,2022,연결,부분(2/7),HEADING,2,2225,323,13016536000.0,16201210000.0,-3184674000.0,,,,,,,,,,,,,,,,,,,,,,,
00140955,한솔케미칼,20230313000732,2022,연결,OK,HEADING,9,6819,392,58827072000.0,69460031000.0,-10632959000.0,7897872000.0,1321869000.0,1203377000.0,118492000.0,808089000.0,5458915000.0,6909918000.0,-1451003000.0,0.0,9219741000.0,7087000000.0,3110613000.0,-3498827000.0,4031147000.0,5.13,5.56,5.345,1.91,7.24,4.575,,,
00140964,영원무역홀딩스,20230321001211,2022,연결,OK,HEADING,8,6253,384,134692012000.0,95491760000.0,39200252000.0,16157703000.0,1294273000.0,1202628000.0,91645000.0,9178527000.0,-7117785000.0,20799541000.0,-2246253000.0,-11435503000.0,,,,-16344010000.0,12668397000.0,5.72,5.86,5.79,3.98,7.2,5.59,,,
00141282,에이치디씨영창,20230331003331,2022,연결,OK,HEADING,8,4944,360,1266373000.0,317627000.0,948746000.0,251770000.0,44619000.0,7864000.0,36755000.0,338174000.0,-287040000.0,-291986000.0,,4946000.0,,,,-86282000.0,-100413000.0,,,5.16,,,2.0,,,9.42
00141389,KZ정밀,20230315001367,2022,연결,OK,HEADING,7,5756,369,15243254000.0,18469241000.0,-3225987000.0,1365786000.0,362634000.0,333280000.0,29354000.0,753670000.0,562535000.0,1861279000.0,,-1298744000.0,1395140000.0,,,-751727000.0,785579000.0,,,5.28,,,4.13,,,4.67
00141413,영화금속,20230315000988,2022,연결,OK,HEADING,13,6305,371,12102562000.0,6531866000.0,5570696000.0,2441771000.0,388378000.0,246273000.0,142105000.0,4953891000.0,-1896829000.0,1813403000.0,0.0,83426000.0,2647790000.0,379457000.0,,-865408000.0,867720000.0,,,5.16,,,4.0,,,
00141477,영흥,20230323001061,2022,연결,OK,HEADING,17,7015,385,27158482000.0,24710026000.0,2448456000.0,3643519000.0,878614000.0,809440000.0,69174000.0,3372948000.0,3343980000.0,3485583000.0,0.0,370966000.0,3712693000.0,,588631000.0,-1861359000.0,2150815000.0,5.3,5.7,5.5,3.4,5.0,4.2,,,
00141529,오뚜기,20230321000549,2022,연결,OK,HEADING,12,7298,397,167042895000.0,217623838000.0,-50580943000.0,19905485000.0,5811360000.0,7448181000.0,-1636821000.0,18829381000.0,-29755862000.0,-32609380000.0,-73187000.0,2926704000.0,18268664000.0,,,-11940997000.0,12426563000.0,5.2,6.07,5.635,2.64,5.28,3.96,4.98,8.3,6.64
00141608,오리엔탈정공,20230320000154,2022,연결,OK,HEADING,10,5176,354,15702437000.0,8431257000.0,7271180000.0,1247402000.0,398938000.0,200302000.0,198636000.0,1277365000.0,914642000.0,1832710000.0,,918068000.0,1446038000.0,,,,,,,,,,,,,
00141626,오리엔트바이오,20220621000039,2022,연결,OK,HEADING,7,4953,361,6195513231.0,158366330.0,6035199501.0,603078689.0,109006146.0,2873913.0,106132233.0,273955688.0,386428746.0,150053392.0,,539082538.0,709210922.0,,,-115992914.0,136512716.0,,,3.8,,,2.0,,,
00142713,형지I&C,20230323000983,2022,연결,OK,HEADING,5,3967,347,793968000.0,775696000.0,18272000.0,62534000.0,25638000.0,27921000.0,-2283000.0,19864000.0,60012000.0,,,,60251000.0,,,,,,,5.78,,,1.09,,,
00142865,WISCOM,20230316000445,2022,연결,OK,HEADING,11,6840,363,5481098000.0,7235755000.0,-1754955000.0,675966000.0,141334000.0,173380000.0,-32046000.0,377378000.0,949792000.0,,,,1262117000.0,,618197000.0,-244817000.0,270353000.0,,,5.08,,,3.57,,,4.91
00143226,엠투엔,20230323000464,2022,연결,OK,HEADING,10,6254,362,2161322000.0,1586538000.0,574784000.0,315859000.0,68659000.0,29447000.0,39212000.0,190861000.0,368442000.0,393993000.0,0.0,-35035000.0,355071000.0,,,-119897000.0,138000000.0,,,2.52,,,2.0,,,
00143527,경동인베스트,20230321000302,2022,연결,OK,HEADING,14,5369,396,106942899000.0,84684129000.0,22258770000.0,8472537000.0,3451921000.0,2623964000.0,827957000.0,3082442000.0,-4187731000.0,8403920000.0,-20181000.0,-4006008000.0,11924458000.0,,,-5045637000.0,5692433000.0,5.5,5.8,5.65,1.0,4.5,2.75,5.88,8.06,6.97
00143642,웅진식품,20230331002383,2022,연결,OK,HEADING,11,5062,373,8595654000.0,10473935000.0,-1878281000.0,1213856000.0,372162000.0,374156000.0,-1994000.0,881947000.0,-1211798000.0,1365507000.0,0.0,-153709000.0,1585968000.0,,410000000.0,-242800000.0,257400000.0,,,5.61,,,4.5,,,6.1
00143907,원일특강,20230314000442,2022,연결,OK,HEADING,18,6871,380,8602777000.0,8367632000.0,230693000.0,1012676000.0,118787000.0,220402000.0,-101615000.0,686148000.0,-911754000.0,-940021000.0,,28267000.0,911061000.0,838000000.0,,-283468000.0,332478000.0,5.17,5.19,5.18,4.0,4.5,4.25,,,7.9
00144164,SK가스,20230315000990,2022,연결,OK,HEADING,18,7843,395,42477173000.0,52206479000.0,-9729306000.0,5115508000.0,839214000.0,1417991000.0,-578777000.0,3054138000.0,445413000.0,-5256836000.0,402763000.0,4616193000.0,4536731000.0,5704251000.0,375264000.0,-1687155000.0,1945346000.0,5.23,5.75,5.49,3.0,4.39,3.695,,,11.34
00144243,유니슨,20230323001500,2022,연결,부분(0/7),HEADING,1,1697,315,,,,,,,,,,,,,,,1148000000.0,,,,,,,,,,,
00144252,유니온,20230323001190,2022,연결,OK,HEADING,22,8256,381,32882209000.0,30063666000.0,2818543000.0,2865874000.0,901620000.0,613541000.0,288079000.0,20670333000.0,-3566701000.0,-4233340000.0,0.0,666639000.0,189582000.0,,,-1373650000.0,1572535000.0,5.31,5.57,5.44,3.5,4.09,3.795,,,
00144650,유신,20230316000631,2022,별도,OK,HEADING,7,3901,355,24439154000.0,20630410000.0,3808744000.0,2606188000.0,488816000.0,336419000.0,152397000.0,3837829000.0,-1165471000.0,2429250000.0,-2258170000.0,936501000.0,,,,,,,,,,,,,,
00144720,와이투솔루션,20230320000702,2022,연결,OK,HEADING,14,5602,362,1861698000.0,1982238000.0,-120540000.0,484278000.0,82948000.0,69694000.0,13254000.0,1170669000.0,-267764000.0,-333446000.0,,65681000.0,497532000.0,,,-113242000.0,129623000.0,,,5.74,,,3.8,,,
00144818,유유제약,20230322001027,2022,연결,OK,HEADING,15,5717,379,12760510000.0,14497619000.0,-1737109000.0,2601431000.0,361728000.0,301280000.0,60448000.0,1772636000.0,3264188000.0,3010944000.0,,253244000.0,2661880000.0,,,-832806000.0,840430000.0,5.29,5.38,5.335,2.23,8.97,5.6,,,
00145109,유한양행,20230315001431,2022,연결,OK,HEADING,14,6597,389,251584121000.0,323700998000.0,-72116877000.0,24678607000.0,10848727000.0,10295841000.0,552886000.0,13460137000.0,-54022254000.0,59893606000.0,82177000.0,-5953529000.0,,,88760000.0,-17438080000.0,25126670000.0,5.1,6.3,5.7,3.3,7.1,5.2,,,9.39
00145260,율촌화학,20230328000998,2022,연결,OK,HEADING,19,7714,379,42123377000.0,52242992000.0,-10119615000.0,4432850000.0,1322671000.0,1376666000.0,-53995000.0,3661055000.0,5904763000.0,7156197000.0,0.0,-1251434000.0,4593023000.0,,745248000.0,-2388493000.0,2693700000.0,,,5.47,,,5.0,,,6.35
00145446,이건산업,20230321000996,2022,연결,OK,HEADING,10,6121,389,18991615000.0,14023678000.0,4967937000.0,1027408000.0,397019000.0,328755000.0,68264000.0,1996760000.0,-1120053000.0,1816974000.0,,-1696921000.0,1095671000.0,,,-698398000.0,764625000.0,5.26,5.32,5.29,5.0,5.76,5.38,5.55,7.78,6.665
00145464,이구산업,20230315000658,2022,별도,OK,HEADING,16,6017,359,3313365000.0,1721697000.0,1591668000.0,844672000.0,60634000.0,49361000.0,11273000.0,338504000.0,22581000.0,464336000.0,,486917000.0,855945000.0,,,-197114000.0,,,,5.33,,,5.94,,,
00145473,이글벳,20230321000261,2022,별도,부분(0/7),HEADING,4,2811,426,,,,,,,,,,,,,,,,,,,,,,,,,,
00145668,이화공영,20230320000266,2022,별도,OK,HEADING,4,3312,344,6924813000.0,1099595000.0,5825218000.0,1310699000.0,198351000.0,,198351000.0,1937402000.0,480305000.0,480305000.0,0.0,,,,,,,,,,,,,,,
00145862,인천도시가스,20230309000433,2022,연결,OK,HEADING,13,5459,376,19169849000.0,21933401000.0,-2763552000.0,1305694000.0,579541000.0,569599000.0,9942000.0,934740000.0,2173988000.0,2046950000.0,0.0,127038000.0,1885235000.0,,,-711234000.0,,5.264,5.71,5.487,3.0,3.19,3.095,,,
00145880,현대제철,20230314001097,2022,연결,OK,HEADING,9,5781,401,779230203000.0,1043508077000.0,-264277874000.0,116117564000.0,25662197000.0,26286506000.0,-624309000.0,45935779000.0,188903772000.0,193875677000.0,3781171000.0,-8753076000.0,115493255000.0,,162753000.0,-77341533000.0,95479260000.0,5.28,7.6,6.44,3.01,11.89,7.45,5.98,12.55,9.265
00145914,인터엠,20230113000453,2022,연결,OK,HEADING,30,15004,367,5773147000.0,4404789000.0,1368358000.0,1060481000.0,186871000.0,136838000.0,50033000.0,1308782000.0,1302008000.0,1212197000.0,223759000.0,-133948000.0,,,,-382672000.0,450211000.0,,,5.51,,,,,,8.2646
00146083,일동홀딩스,20230316001183,2022,연결,OK,HEADING,11,7361,387,95335064000.0,14916696000.0,80418368000.0,12773124000.0,2644233000.0,299122000.0,2345111000.0,10321606000.0,-16880019000.0,21436028000.0,,-4518135000.0,15692444000.0,,574209000.0,7503620000.0,7679408000.0,5.09,5.2,5.145,2.3,4.84,3.57,,,
00146296,일신석재,20230323001151,2022,별도,OK,HEADING,13,5575,368,2846493000.0,1786607000.0,1059886000.0,506430000.0,69625000.0,35390000.0,34235000.0,261964000.0,467442000.0,371397000.0,,96045000.0,540665000.0,427285000.0,,-133659710.0,136604640.0,,,5.12,,,2.0,,,4.65
00146560,일지테크,20230316000845,2022,연결,OK,HEADING,9,5370,371,14545507503.0,16575170768.0,-2029663265.0,1182384119.0,284810613.0,363868055.0,-79057442.0,632042947.0,-1878173806.0,,,,1103326677.0,,913982000.0,-553135435.0,635217479.0,,,5.77,3.5,4.27,3.885,,,9.03
00146649,일진홀딩스,20230315000452,2022,연결,OK,HEADING,15,6768,386,42862000000.0,860000000.0,42002000000.0,6796000000.0,1170000000.0,18000000.0,1152000000.0,6489000000.0,-3130000000.0,-6293000000.0,106000000.0,3041000000.0,7948000000.0,,,-1840000000.0,6684000000.0,2.45,5.72,4.085,1.5,5.06,3.28,,,
00146719,일화모직공업,20230221000453,2022,별도,부분(2/7),HEADING,6,3348,320,465948000.0,460476000.0,5472000.0,,,,,,,,,,,,,,,,,,,,,,,
00146861,자화전자,20230321001537,2022,연결,OK,HEADING,10,6373,388,16765580000.0,19692623000.0,-2927043000.0,2602583000.0,347145000.0,564410000.0,-217265000.0,1841217000.0,-681182000.0,-1540468000.0,173065000.0,686221000.0,2385318000.0,3550000000.0,,-549855000.0,629447000.0,5.37,5.59,5.48,3.68,4.5,4.09,,,5.4
00147082,재영솔루텍,20230316001298,2022,연결,OK,HEADING,9,7027,362,3513370000.0,1491186000.0,2022184000.0,478976000.0,71802000.0,19807000.0,51995000.0,431557000.0,-228410000.0,-228410000.0,,,530971000.0,,,-94582000.0,-104052000.0,,,5.13,,,2.0,,,4.0
00147295,전북은행,20230322001098,2022,연결,OK,HEADING,16,8128,380,70762000000.0,105887000000.0,-35125000000.0,8358000000.0,3042000000.0,3544000000.0,-502000000.0,4588000000.0,-15201000000.0,-16545000000.0,0.0,1344000000.0,19508000000.0,,2129000000.0,-5496000000.0,6506000000.0,,,6.25,,,5.08,,,8.88
00147994,새로닉스,20230320000507,2022,연결,OK,HEADING,6,6045,373,5027265187.0,83432530.0,4943832657.0,843066147.0,99703581.0,4651463.0,95052118.0,450452520.0,778671458.0,687720585.0,,90950873.0,938118265.0,,,-180474344.0,210161967.0,5.78,5.83,5.805,2.8,5.11,3.955,,,
